,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
215,4806771,1107433,Entire home/apt,NA,XVI Municipio,18,4.5,2,0,78,NA,41.880405,12.451529,56:34.3
216,12867919,69930572,Private room,NA,I Municipio,0,0,3,1,123,NA,41.9015,12.506127,00:46.2
217,13653101,79292403,Entire home/apt,NA,XVIII Municipio,0,0,5,2,65,NA,41.900268,12.448522,01:44.5
218,15754353,12074506,Private room,NA,XVI Municipio,0,0,1,1,33,NA,41.87178,12.445425,46:49.9
219,4967286,11705653,Entire home/apt,NA,VI Municipio,38,4.5,3,1,59,NA,41.891237,12.530157,57:26.6
220,5996699,5050484,Entire home/apt,NA,III Municipio,0,0,4,2,124,NA,41.918135,12.521862,44:38.5
221,2023254,10397926,Private room,NA,I Municipio,4,4.5,2,1,67,NA,41.894478,12.508981,36:59.3
222,5725194,29682890,Entire home/apt,NA,XVIII Municipio,19,4.5,8,3,111,NA,41.894936,12.444731,55:21.8
223,14084277,5056483,Entire home/apt,NA,I Municipio,2,0,4,1,165,NA,41.89784,12.477173,15:00.4
224,3304859,5056483,Entire home/apt,NA,II Municipio,1,0,5,1,194,NA,41.915984,12.500912,48:11.8
225,2723345,12959919,Private room,NA,IX Municipio,114,4.5,3,1,41,NA,41.882712,12.508225,17:08.7
226,16390465,2815076,Entire home/apt,NA,I Municipio,5,4.5,6,3,99,NA,41.889764,12.505654,17:49.4
227,677553,3435554,Entire home/apt,NA,V Municipio,1,0,5,2,91,NA,41.908673,12.535958,15:31.8
228,14947013,94054999,Private room,NA,VI Municipio,0,0,2,1,39,NA,41.89878,12.561671,09:39.6
229,5882893,30358348,Private room,NA,XVI Municipio,1,0,2,1,72,NA,41.879332,12.457142,58:30.5
230,6280451,27066063,Entire home/apt,NA,IV Municipio,2,0,4,2,72,NA,41.932353,12.53687,37:43.9
231,12374925,27741815,Private room,NA,III Municipio,21,5,1,1,29,NA,41.900466,12.510504,08:27.4
232,295128,1524744,Private room,NA,XVI Municipio,0,0,2,1,56,NA,41.88129,12.425585,47:32.0
233,15959666,103639846,Entire home/apt,NA,XVIII Municipio,0,0,7,2,121,NA,41.898924,12.450771,54:52.0
234,10068529,51637707,Entire home/apt,NA,XVIII Municipio,0,0,4,1,137,NA,41.895276,12.446131,48:07.5
235,3097048,8251191,Private room,NA,XVI Municipio,64,4.5,2,1,42,NA,41.870719,12.460522,22:10.8
236,17649510,43144313,Entire home/apt,NA,I Municipio,0,0,5,2,174,NA,41.908838,12.478478,13:09.1
237,2336190,11931914,Entire home/apt,NA,I Municipio,46,4.5,4,1,110,NA,41.895118,12.469168,46:22.7
238,4327057,2758767,Entire home/apt,NA,I Municipio,28,4.5,6,2,111,NA,41.88761,12.496866,45:59.4
239,8551363,40716327,Entire home/apt,NA,XIX Municipio,25,5,4,1,56,NA,41.910534,12.415525,25:04.5
240,2019773,6835794,Entire home/apt,NA,XVI Municipio,0,0,2,1,44,NA,41.873399,12.467889,20:29.2
241,516961,2545306,Entire home/apt,NA,XVII Municipio,82,4.5,6,2,50,NA,41.910327,12.467903,03:39.7
