,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
177,1484765,7943234,Entire home/apt,NA,De Baarsjes / Oud West,10,5,2,1,110,NA,52.363962,4.866337,11:46.3
178,8245442,15797083,Entire home/apt,NA,Noord-West / Noord-Midden,9,5,3,1,111,NA,52.352496,4.858779,30:55.1
179,3328393,6343267,Private room,NA,Slotervaart,7,4.5,4,1,156,NA,52.361336,4.844247,06:25.5
180,7345871,17939075,Entire home/apt,NA,De Baarsjes / Oud West,4,5,2,1,99,NA,52.371022,4.857254,32:25.0
181,14290864,87239392,Entire home/apt,NA,Oud Oost,6,5,4,4,528,NA,52.357041,4.921606,10:51.2
182,1020477,5617295,Entire home/apt,NA,Centrum West,12,5,2,1,199,NA,52.376833,4.894184,53:14.5
183,3764512,16389134,Private room,NA,Noord-West / Noord-Midden,39,5,2,1,172,NA,52.355167,4.864588,06:22.7
184,3216852,15596641,Entire home/apt,NA,Oud Noord,1,0,5,3,167,NA,52.395525,4.915718,25:16.4
185,17654056,18293508,Entire home/apt,NA,De Baarsjes / Oud West,1,0,4,2,111,NA,52.373365,4.853132,16:31.9
186,184666,823948,Entire home/apt,NA,Centrum Oost,32,4.5,2,1,195,NA,52.368239,4.897996,53:16.4
187,6626284,33038971,Entire home/apt,NA,Westerpark,13,5,2,1,123,NA,52.381323,4.86979,09:43.5
188,5629549,20362105,Entire home/apt,NA,De Pijp / Rivierenbuurt,6,5,4,2,167,NA,52.341363,4.910044,15:06.4
189,12289041,12308050,Private room,NA,Bijlmer Oost,9,4.5,2,1,61,NA,52.323789,4.981497,49:44.3
190,7437829,35866933,Entire home/apt,NA,Noord-West / Noord-Midden,0,0,2,1,111,NA,52.344919,4.860031,31:06.5
191,8189993,43200509,Entire home/apt,NA,Centrum West,21,5,4,2,389,NA,52.37261,4.897854,01:14.8
192,12560490,68081836,Entire home/apt,NA,Ijburg / Eiland Zeeburg,1,0,4,4,210,NA,52.360745,4.977468,04:57.1
